index,distance,label
1,0.4771855375870814,1
2,0.5319893957756058,1
3,0.5332528092068134,1
4,0.5504382334572963,0
5,0.5528928499595698,0
6,0.5607295738810798,1
7,0.5636917690006503,1
8,0.5646280457250846,1
9,0.5650372901668447,1
10,0.5689516963384983,1
11,0.5712336352731018,1
12,0.5714568971524947,0
13,0.5734480572793236,0
14,0.5742996427983952,0
15,0.5787987584127634,0
16,0.5802363314817911,1
17,0.58413328734757,1
18,0.5855936040978149,1
19,0.5858751574704402,1
20,0.5880871694358748,1
21,0.5910992021890724,1
22,0.5916107865403184,1
23,0.5935938508197464,0
24,0.5955078993451394,0
25,0.5965290029477878,0
26,0.5972765222325189,0
27,0.5982360528134152,0
28,0.5982928600229713,0
29,0.5987631007715469,0
30,0.5999689449874478,1
31,0.6006887868081809,0
32,0.6007999217852762,1
33,0.6022280138600432,1
34,0.6031520120621283,1
35,0.6065875518114089,0
36,0.607631194750755,0
37,0.6087069166814646,0
38,0.6095222752863071,0
39,0.6101228842283768,0
40,0.6101500085827243,0
41,0.6111799641292442,0
42,0.6112042016502711,1
43,0.6113682506507255,0
44,0.6132354385585217,0
45,0.6135243621917615,0
46,0.6150980289463863,0
47,0.6151316913304528,0
48,0.6154592489128594,1
49,0.6156500033907032,0
50,0.6165511643422819,0
51,0.6172549275431245,0
52,0.6174016530287816,1
53,0.6175212518106495,1
54,0.6175626541519993,1
55,0.617785961319951,0
56,0.6180779159100457,1
57,0.620040048862445,0
58,0.6203311757478637,1
59,0.6220892020050536,0
60,0.6223064131400827,0
61,0.6226055531826108,0
62,0.6226999760111857,0
63,0.6228407819755892,0
64,0.6232823943363637,0
65,0.6238962804914112,0
66,0.6252045562529973,0
67,0.6268044994461796,0
68,0.6268383465821614,0
69,0.6272074954419118,0
70,0.6275291280630717,0
71,0.6280035938238349,0
72,0.6280212492841235,1
73,0.6283141436331777,1
74,0.6289980001963424,0
75,0.6300922407614846,0
76,0.6301409849089485,1
77,0.6313133177437726,1
78,0.6322015524397567,0
79,0.6330430089100996,1
80,0.6344950183453755,0
81,0.6345836994473492,1
82,0.6346269110370076,1
83,0.6350031991237781,1
84,0.6355194134090054,1
85,0.6356500310924669,1
86,0.6366608145410227,1
87,0.6371760973225631,0
88,0.6371882871773615,1
89,0.6382188052679311,0
90,0.6387417075886218,0
91,0.6393205844516954,0
92,0.640496457509642,1
93,0.6408440785173906,1
94,0.6427216954255716,0
95,0.6428645054680415,1
96,0.6431061490511336,0
97,0.6444545649816077,0
98,0.6449783010274518,0
99,0.6456300026504797,1
100,0.6457174415993464,0
101,0.6462044232524977,0
102,0.6465452715179807,0
103,0.6471361446706699,0
104,0.6477459178401088,1
105,0.6481169046343879,1
106,0.6488376304737542,1
107,0.6493108755587406,0
108,0.6500354209365312,0
109,0.6507007929013879,1
110,0.6518499531669953,0
111,0.6520935217609873,0
112,0.6524484191300995,1
113,0.6531884353583535,0
114,0.6540018926751568,0
115,0.6543214102880593,0
116,0.6556910367991322,1
117,0.6558320330207835,1
118,0.656448210510905,0
119,0.6565987255283181,0
120,0.6575424706998834,0
121,0.6575446145362868,0
122,0.6576992584249495,0
123,0.6577985526090199,0
124,0.6588994424532811,0
125,0.6589403627723333,0
126,0.6593143015425703,1
127,0.6601618313007789,0
128,0.6603940596223675,1
129,0.660398961444145,0
130,0.6622288886356451,0
131,0.6624378471352848,1
132,0.6627984255381152,1
133,0.662847151958119,0
134,0.6628721297763913,0
135,0.6633532653118936,0
136,0.6636072919251703,1
137,0.663919486402195,0
138,0.6639585240392973,1
139,0.664511788408174,1
140,0.6653083893631874,1
141,0.66535243359141,0
142,0.6661193801541135,0
143,0.666441325036836,0
144,0.6668551229001112,0
145,0.6672635832788743,0
146,0.6674868079766582,1
147,0.6676426772378824,1
148,0.6677611555969549,1
149,0.669779926951259,0
150,0.6699199293526029,1
151,0.6702768774267214,0
152,0.6710095392800233,0
153,0.6710175678392102,0
154,0.6712266902545447,0
155,0.6723939880308145,1
156,0.6726481499049745,0
157,0.6727039455638381,1
158,0.6727842636330469,1
159,0.6736420254871449,0
160,0.6736756272680592,0
161,0.6736862864885763,0
162,0.6740304008708641,0
163,0.6740571565700233,0
164,0.6754342974671035,0
165,0.6756232891694494,0
166,0.6763112968659057,0
167,0.67633606457104,1
168,0.676361495117503,0
169,0.6769587389953698,0
170,0.6773913484279873,0
171,0.6774714616811047,1
172,0.6782005693622216,0
173,0.678448568025876,0
174,0.679264447510392,0
175,0.6795393608340106,0
176,0.6797890221131623,0
177,0.6805812022436141,0
178,0.6808306412227936,0
179,0.681563842712578,0
180,0.6821517573374603,0
181,0.6822987125319423,0
182,0.6826959351237878,0
183,0.6832998793480677,0
184,0.6833174035668306,0
185,0.683356310037558,1
186,0.6839153492513614,1
187,0.6850915956805476,0
188,0.6852321836118802,0
189,0.6857083072273842,1
190,0.6867391939452169,0
191,0.6869681270288723,0
192,0.6872897741094832,0
193,0.6875794363173185,1
194,0.6879112432271851,1
195,0.6880706904114527,0
196,0.6888257953649664,0
197,0.6888806935668723,0
198,0.6888966465108226,0
199,0.6892036621107415,0
200,0.6892129374210071,1
201,0.6895457407202679,0
202,0.6898324400031048,0
203,0.6900264399223229,0
204,0.6901664049203221,0
205,0.691163151518223,0
206,0.6914098512843437,1
207,0.6926361979009603,0
208,0.6932966346986789,0
209,0.6933170960457502,1
210,0.6934271904201436,0
211,0.6937480072405019,0
212,0.6940878309394902,0
213,0.6942638348722641,0
214,0.6942785796615795,0
215,0.6945954018401882,0
216,0.6947226125656543,0
217,0.6947468388714291,1
218,0.6949197111144274,0
219,0.6949413905751655,0
220,0.6955177089558611,1
221,0.6959221355236811,0
222,0.6969854782194489,0
223,0.6974943912655348,0
224,0.6975733459479753,0
225,0.6977662640539026,1
226,0.6978804257441056,0
227,0.6979413711026384,0
228,0.6982233624125227,0
229,0.6982945749072432,0
230,0.6987988785008673,0
231,0.6988478789933248,1
232,0.698909591396082,0
233,0.6992446795694085,0
234,0.7001993465467233,0
235,0.7004668065294155,1
236,0.7005498318850236,1
237,0.7007963380597573,0
238,0.7009406823131304,0
239,0.7012827037027315,1
240,0.7019846364040873,0
241,0.702311079631245,0
242,0.7024650727858943,0
243,0.7025668772071124,0
244,0.7030456522972212,0
245,0.7033568423303106,0
246,0.7036558220823353,1
247,0.703666069636969,1
248,0.7038321232203478,0
249,0.7039673418977476,1
250,0.7044846069951463,0
251,0.7047714344813054,0
252,0.7048915303943544,0
253,0.7049295504466179,1
254,0.7054578181753116,1
255,0.70568925737037,1
256,0.7057950473936535,1
257,0.7058367121220194,1
258,0.7063329591452266,0
259,0.7065432545977866,1
260,0.7065643139648392,1
261,0.7066508454459371,0
262,0.706673943929175,1
263,0.7068473129187343,0
264,0.7071588528033771,1
265,0.7073632782268274,0
266,0.7074082684952493,1
267,0.7075133146394582,0
268,0.7076028018035724,0
269,0.7077209720824141,1
270,0.7080815981285253,0
271,0.7086027186604188,0
272,0.7087190326632797,0
273,0.7090088107573091,0
274,0.7095974567957005,0
275,0.709954962670284,0
276,0.7100402153156972,1
277,0.7101771235962873,0
278,0.7107600762867963,0
279,0.710899941314026,0
280,0.7116087216891479,0
281,0.7117904028644828,0
282,0.711850797606481,0
283,0.7120669549252451,0
284,0.7123376113561086,0
285,0.7126783759208489,0
286,0.7127593671719956,1
287,0.713266271067036,1
288,0.7147281520966995,0
289,0.7147764458607703,0
290,0.7149331835884369,0
291,0.7152827425714491,0
292,0.7153629043582257,1
293,0.7156019898880639,0
294,0.7157571022720474,1
295,0.7158359958659092,0
296,0.715958543074092,0
297,0.7159873612475832,1
298,0.716285642458604,0
299,0.7165816004302331,0
300,0.7171489781285783,0
301,0.7175535107693186,0
302,0.7178885930353887,0
303,0.7179513804700323,0
304,0.7179904062020145,1
305,0.7180076946559248,0
306,0.718949261632492,1
307,0.7192076555402372,0
308,0.7195789119867518,0
309,0.719634905511523,0
310,0.7197233476436855,0
311,0.7202264958431026,0
312,0.7203319278082466,0
313,0.7205297245186713,1
314,0.7205900339244141,0
315,0.7207087447348967,0
316,0.7208397277287192,1
317,0.7215589932741678,0
318,0.721687583530647,0
319,0.7223512834207948,0
320,0.7230993026586751,0
321,0.7232844297379907,0
322,0.7236638225568855,0
323,0.7237007149177809,0
324,0.7237849562888946,0
325,0.7237887356770089,1
326,0.7238279757338432,1
327,0.7239543700671167,0
328,0.724325277257589,0
329,0.7243566431157197,0
330,0.7245984261394227,1
331,0.7248237460784311,1
332,0.7249783453197678,0
333,0.7253057860000657,1
334,0.7255677755559561,0
335,0.725760769758637,0
336,0.725774618933935,0
337,0.7257954006006302,0
338,0.7260272212551232,1
339,0.726206936950054,0
340,0.7264221310367365,1
341,0.7268219375645794,0
342,0.7268708743846812,0
343,0.7270068175445057,1
344,0.7270154640845308,0
345,0.7274170309154668,0
346,0.7274733629251278,0
347,0.727692082331789,0
348,0.7278882630606509,0
349,0.7279884058075653,0
350,0.7281491692519588,0
351,0.7282734749658706,0
352,0.7291686926056287,0
353,0.7293918743616717,0
354,0.7296593516559592,0
355,0.7299211041797714,1
356,0.7301783918307643,1
357,0.7304828781444703,0
358,0.731382459425311,0
359,0.7317164567726492,0
360,0.731751996655314,0
361,0.7321111570438281,1
362,0.7324901791633002,0
363,0.7325330755980252,0
364,0.7325472088517102,0
365,0.7326164266648355,1
366,0.7334962535212032,1
367,0.7344593089432443,0
368,0.7353797936576454,1
369,0.7357405880499804,0
370,0.7358648930706544,0
371,0.7358718671698331,1
372,0.7367290582795027,0
373,0.7368989918480097,0
374,0.7369896391064849,1
375,0.7370564774268171,0
376,0.7370820728275279,0
377,0.7374853221479921,0
378,0.7375133135420967,0
379,0.7377485149647239,0
380,0.7381161768878205,1
381,0.738939621516914,0
382,0.7390819979802292,0
383,0.7397518894630449,0
384,0.7402944188863643,0
385,0.741095954064724,0
386,0.7411033242261578,1
387,0.7414201353058334,0
388,0.7415482892710102,0
389,0.741763674122263,0
390,0.7419464273752046,0
391,0.7420634318944338,0
392,0.7423576183954802,0
393,0.7424198695997415,0
394,0.7434794112125752,1
395,0.7443373738183118,0
396,0.7444090831042673,0
397,0.7452424405248768,0
398,0.7455785034042052,0
399,0.7458302848705498,0
400,0.7461067937778778,1
401,0.7462503718187529,0
402,0.7463890452611334,0
403,0.7464855922110354,0
404,0.7465520162468652,1
405,0.7467097451657194,1
406,0.7470339802392725,0
407,0.7470735845611383,1
408,0.7471250869270888,0
409,0.7472761625632907,0
410,0.7473441000832838,0
411,0.7478103327132057,0
412,0.7478151346050993,0
413,0.7478489560080798,0
414,0.7482952278761031,0
415,0.7486203700079097,1
416,0.7489150295729462,0
417,0.7489281049900426,1
418,0.7489676525011038,1
419,0.7489777736567207,0
420,0.7491007950604688,0
421,0.7491089620837103,0
422,0.7491522472278245,0
423,0.7492604982984524,0
424,0.7496719841453297,0
425,0.7499385177994077,0
426,0.7500824717103994,0
427,0.7501677624941485,0
428,0.7503469577268526,0
429,0.7504455867799847,0
430,0.7507922691752444,0
431,0.7510065382132327,0
432,0.7510874155819577,0
433,0.7515204091739253,1
434,0.7516254309188456,0
435,0.751781449148762,0
436,0.7523741723376266,1
437,0.7524062589734969,0
438,0.752609553584645,0
439,0.7534734493093858,0
440,0.7537771710398582,0
441,0.7540597879072252,0
442,0.7543286868758622,0
443,0.7544047649990198,0
444,0.7544876695675524,0
445,0.7545650055742493,1
446,0.7547852873551807,0
447,0.7549447990843275,0
448,0.7549969988510257,0
449,0.7551306179116921,1
450,0.7552630544864873,0
451,0.7557371352386355,0
452,0.755780581348804,0
453,0.7560536132813998,0
454,0.7562263062842601,0
455,0.756606016242665,0
456,0.7567130571101462,0
457,0.7568702490428508,0
458,0.7571103665861895,1
459,0.7577057214646823,0
460,0.7579600742749464,0
461,0.7581914427858775,0
462,0.7583053655741272,0
463,0.7586242256719478,0
464,0.7594119859526018,0
465,0.7596327375977655,0
466,0.7599524373194376,0
467,0.7603315244379163,0
468,0.7603383125365716,0
469,0.7608777263401937,0
470,0.7609920801095917,0
471,0.7611399124643561,0
472,0.7616714059975829,1
473,0.7617532355168305,1
474,0.7618437489365122,0
475,0.7623279935729453,0
476,0.7627902468173882,0
477,0.7635851003371744,0
478,0.7636258156190388,0
479,0.7640906357031145,0
480,0.764246124242934,1
481,0.7643826635430613,0
482,0.7649201778638522,0
483,0.765863136429667,0
484,0.7659860079257319,0
485,0.7661180217462282,0
486,0.766197841224723,0
487,0.7662276701728781,0
488,0.7663359575316708,0
489,0.766349248108403,0
490,0.7665060300655431,0
491,0.7666609557927466,0
492,0.766705141651415,0
493,0.7668741650786883,0
494,0.7670560245481925,0
495,0.7671868625086344,0
496,0.7672162862285161,0
497,0.7677720761675582,1
498,0.7679226793746693,0
499,0.7682865246246253,0
500,0.7685183465197868,0
501,0.7685788494924684,0
502,0.7686388855095039,0
503,0.7688597117878572,0
504,0.7692460429784481,0
505,0.769247514247509,0
506,0.769497667863835,1
507,0.7697333602123282,0
508,0.7700556650897301,0
509,0.7702004079286372,0
510,0.7705087232578927,0
511,0.770521819314147,0
512,0.77062953250751,1
513,0.7709301011448404,0
514,0.7711276620378749,0
515,0.7712918411596646,0
516,0.7714380476470986,0
517,0.7715459546100327,0
518,0.7716440965255786,0
519,0.7717551247969228,0
520,0.7717892003334196,0
521,0.7718849256277696,1
522,0.7724146184837924,0
523,0.7726389178910428,0
524,0.7728379524093545,1
525,0.772946137780766,0
526,0.7730040725279541,0
527,0.7730319317515421,0
528,0.7731069361615026,0
529,0.7735054717233807,0
530,0.7737947985198015,1
531,0.7738796789025405,0
532,0.7740022990408967,0
533,0.7740308790883834,1
534,0.7741933274996343,0
535,0.7743568228217629,0
536,0.7743752241052869,0
537,0.7748184148083299,0
538,0.7753631713317616,0
539,0.775582882744696,0
540,0.7756029529788855,0
541,0.7758103671877221,1
542,0.7760236135351014,0
543,0.7761017871359578,0
544,0.7766661871610654,0
545,0.7771321000899344,0
546,0.7775407678469021,0
547,0.7781609219484482,0
548,0.7787130536367163,0
549,0.7790095919011434,0
550,0.7793119685922806,0
551,0.7793861537707057,0
552,0.7797183642432087,0
553,0.7799482746823734,0
554,0.7801077771322656,1
555,0.7804285055548938,0
556,0.7804308684320029,0
557,0.7804743382999764,0
558,0.7805854728124864,0
559,0.780605342592137,0
560,0.7806215329194814,1
561,0.7809035587417863,0
562,0.7816284269786419,1
563,0.781644812650431,1
564,0.7816831467108244,0
565,0.7819024190905108,0
566,0.7819252673037886,0
567,0.7820428221016966,0
568,0.7820436363935416,0
569,0.7820964791458943,1
570,0.7824499133744375,0
571,0.7826233650267109,0
572,0.782743420443323,0
573,0.7829548806349543,0
574,0.782962091986325,0
575,0.7832985519597816,0
