index,distance,label
1,0.9002912214935987,1
2,0.9068215481042766,1
3,0.9123917267924695,1
4,0.9185739475142711,0
5,0.9274376212859821,1
6,0.9361784940008435,0
7,0.9382221002596771,1
8,0.9394172627524656,0
9,0.9395714522819676,0
10,0.9408009598587763,0
11,0.9416907021275553,0
12,0.9463811742112154,0
13,0.9470801134113962,0
14,0.9471736743612469,0
15,0.9473409546466252,0
16,0.9475993387834888,0
17,0.948510869704784,0
18,0.9487001133421465,0
19,0.9488985436940724,1
20,0.9492583123766629,0
21,0.9518237373339865,1
22,0.9531799029787329,1
23,0.9531988921349287,0
24,0.9540051020060775,0
25,0.9540477521500434,0
26,0.9550390593343262,0
27,0.9557041199086076,0
28,0.9558775438354522,0
29,0.9561490132210071,0
30,0.9565709423909539,1
31,0.9573418573987161,0
32,0.957512501229616,0
33,0.9583000035598623,1
34,0.958327250457719,0
35,0.9591048280616774,0
36,0.9593836265849651,0
37,0.9605153714757632,1
38,0.9619578155274918,0
39,0.9630458233852272,0
40,0.9632048805607529,1
41,0.9643538557143195,0
42,0.9656955903537248,0
43,0.965877483927473,0
44,0.9660977001585007,0
45,0.966390712650446,0
46,0.9670879785939457,0
47,0.9676675126846321,0
48,0.9682217830854005,0
49,0.9694184566400523,0
50,0.970279010900653,0
51,0.9713898764568779,0
52,0.97158991509202,0
53,0.9716498948056981,1
54,0.9720788138560079,1
55,0.9723455722827465,0
56,0.9725414644206447,0
57,0.9739413899410753,0
58,0.9739641907618034,0
59,0.9742910363391394,0
60,0.9756096933662833,0
61,0.975838781746122,0
62,0.9764295340572928,0
63,0.9766584829524049,0
64,0.9772055650441542,0
65,0.978204923755971,0
66,0.9791711680890723,0
67,0.9808589419829659,0
68,0.9809023041111868,0
69,0.9812534843055781,0
70,0.9813258708596104,1
71,0.9813796351381178,0
72,0.9824465172021822,0
73,0.9832259281479006,0
74,0.9834521674962766,0
75,0.9836115257573874,0
76,0.983896990316993,0
77,0.9840229441878756,0
78,0.9840416083232097,0
79,0.9840612769683107,0
80,0.9848697431598477,0
81,0.9850761774616971,0
82,0.9852292589960424,0
83,0.9854482792919147,0
84,0.9856701290641986,0
85,0.9857740189796705,0
86,0.985834415429977,0
87,0.9860006669566688,0
88,0.9860022463531416,0
89,0.9860560525910013,0
90,0.9862523479991029,0
91,0.9865687156893809,0
92,0.9868167884694736,0
93,0.9868365507736591,0
94,0.9868730864781099,0
95,0.9871232232558573,0
96,0.9873365660186819,0
97,0.9877635293192628,0
98,0.9881313750258577,0
99,0.988280326866685,0
